composer	filename	Fbb	Cbb	Gbb	Dbb	Abb	Ebb	Bbb	Fb	Cb	Gb	Db	Ab	Eb	Bb	F	C	G	D	A	E	B	F#	C#	G#	D#	A#	E#	B#	F##	C##	G##	D##	A##	E##	B##
Beethoven	116320-Sonate_No._7_1st_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	31	41	193	106	77	337	654	535	404	311	347	346	126	54	42	19	9	1	0	0	0	0	0	0
Beethoven	116472-Sonate_No._7_2nd_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	23	0	8	72	218	252	149	195	342	269	246	81	44	112	67	25	0	0	0	0	0	0	0	0	0	0
Beethoven	116566-Sonate_No._7_3rd_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	24	107	116	149	79	117	75	41	8	19	6	1	0	0	0	1	0	0	0	0
Beethoven	116653-Sonate_No._7_4th_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	7	16	30	51	135	83	49	282	418	276	172	186	198	205	67	16	52	9	2	0	0	0	0	0	0	0
Beethoven	117888-Sonate_No._9_1st_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	105	85	57	252	542	597	287	153	240	225	90	25	18	7	3	0	0	0	0	0
Beethoven	117910-Sonate_No._9_2nd_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	105	99	52	62	186	119	38	5	16	56	11	0	0	0	0	0	0	0	0	0
Beethoven	117979-Sonate_No._9_3rd_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	2	20	81	90	100	273	282	336	207	96	144	146	37	8	3	3	0	1	0	0	0	0
Beethoven	118150-Sonate_No._10_1st_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	0	1	31	93	114	98	258	403	552	349	214	242	225	104	42	21	19	6	0	0	0	0	0	0	0	0
Beethoven	118255-Sonate_No._10_2nd_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	7	4	35	190	245	342	202	118	163	133	28	35	7	4	3	0	0	0	0	0	0	0	0	0
Beethoven	118404-Sonate_No._10_3rd_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	8	3	18	72	282	394	356	237	201	227	140	43	18	21	12	0	0	0	0	0	0	0	0	0
Beethoven	119092-Sonate_No._11_1st_Movement.mxl.csv	0	0	0	0	0	0	0	2	6	35	111	61	284	657	650	463	339	474	422	217	63	46	42	16	4	5	4	0	0	0	0	0	0	0	0
Beethoven	119209-Sonate_No._11_2nd_Movement.mxl.csv	0	0	0	0	0	0	0	7	35	51	35	213	402	453	237	148	308	188	67	33	38	16	16	0	0	0	0	0	0	0	0	0	0	0	0
Beethoven	119240-Sonate_No._11_3rd_Movement.mxl.csv	0	0	0	0	0	0	0	0	8	4	0	18	70	112	85	70	96	135	86	14	10	30	23	1	0	0	0	0	0	0	0	0	0	0	0
Beethoven	119520-Sonate_No._11_4th_Movement.mxl.csv	0	0	0	0	0	0	0	1	11	68	94	128	361	664	866	455	271	399	337	95	80	29	42	14	0	0	0	0	0	0	0	0	0	0	0
Beethoven	119615-Sonate_No._26_Les_Adieux_1st_Movement.mxl.csv	0	0	0	0	0	0	0	6	58	58	44	229	388	582	381	323	301	223	103	30	33	15	2	0	0	0	0	0	0	0	0	0	0	0	0
Beethoven	119644-Sonate_No._26_Les_Adieux_2nd_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	5	32	56	44	67	92	135	136	98	86	56	40	45	7	0	0	0	0	0	0	0	0	0	0	0	0
Beethoven	119818-Sonate_No._26_Les_Adieux_3rd_Movement.mxl.csv	0	0	0	0	0	0	0	0	45	95	74	253	590	770	489	328	550	346	114	68	42	90	21	32	20	7	0	3	0	0	0	0	0	0	0
Beethoven	119853-Sonate_No._28_1st_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	4	26	8	20	98	238	323	255	153	177	180	73	20	12	18	3	0	0	0	0	0	0
Beethoven	119945-Sonate_No._28_2nd_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	18	42	38	66	180	284	334	228	109	176	122	36	20	12	7	1	0	0	0	0	0	0	0	0	0	0
Beethoven	119962-Sonate_No._28_3rd_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	2	0	6	29	54	59	57	66	137	65	38	21	40	30	4	0	0	3	0	0	0	0	0	0
Beethoven	120123-Sonate_No._28_4th_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	1	1	40	127	204	199	402	750	828	547	328	329	365	67	2	1	0	0	0	0	0	0	0	0
Beethoven	121565-Sonate_No._18_The_Hunt_1st_Movement.mxl.csv	0	0	0	0	0	0	0	3	23	52	50	305	528	404	510	493	362	290	155	77	53	27	6	0	0	0	0	0	0	0	0	0	0	0	0
Beethoven	121789-Sonate_No._18_The_Hunt_2nd_Movement.mxl.csv	0	0	0	0	0	0	0	18	31	28	194	283	352	271	208	343	291	92	59	75	38	4	2	0	2	1	0	0	0	0	0	0	0	0	0
Beethoven	121828-Sonate_No._18_The_Hunt_3rd_Movement.mxl.csv	0	0	0	0	0	0	0	4	25	2	2	86	195	206	90	35	106	72	7	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0
Beethoven	122031-Sonate_No._18_The_Hunt_4th_Movement.mxl.csv	0	0	0	0	0	0	0	7	96	145	156	367	483	419	335	254	244	225	80	31	39	37	23	0	0	4	0	0	0	0	0	0	0	0	0
Beethoven	122578-Sonate_No._13_1st_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	0	2	137	212	283	244	144	234	250	43	70	78	3	8	3	0	0	0	0	0	0	0	0	0	0	0
Beethoven	122684-Sonate_No._13_2nd_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	14	46	87	143	90	61	205	164	80	38	25	34	12	0	0	0	0	0	0	0	0	0	0	0	0	0
Beethoven	122744-Sonate_No._13_3rd_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	4	59	228	140	92	66	91	100	31	13	7	15	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Beethoven	123269-Sonate_No._13_4th_Movement.mxl.csv	0	0	0	0	0	0	0	3	55	128	109	398	582	963	612	280	355	387	107	91	40	12	0	1	0	0	0	0	0	0	0	0	0	0	0
Beethoven	123601-Sonate_No._29_Hammerklavier_1st_Movement.mxl.csv	0	0	0	0	0	20	0	27	99	203	146	208	551	920	830	685	696	909	433	235	289	187	86	30	28	40	4	0	0	2	0	0	0	0	0
Beethoven	123723-Sonate_No._29_Hammerklavier_2nd_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	10	204	60	127	286	464	224	150	156	131	28	156	26	0	0	0	8	0	0	0	0	0	0	0	0	0
Beethoven	123918-Sonate_No._29_Hammerklavier_3rd_Movement.mxl.csv	0	0	0	0	0	0	0	0	5	1	8	13	37	49	26	36	299	493	533	260	593	860	885	442	197	228	298	122	13	2	0	2	0	0	0
Beethoven	126256-Sonate_No._29_Hammerklavier_4th_Movement.mxl.csv	0	0	0	0	0	0	1	6	70	215	297	364	698	956	868	869	815	842	847	598	460	365	284	103	97	98	10	7	4	1	0	0	0	0	0
Beethoven	127468-Sonate_No._31_1st_Movement.mxl.csv	0	0	0	0	0	0	0	3	8	35	225	475	561	316	253	371	280	80	69	77	107	36	23	44	18	7	2	6	0	0	0	0	0	0	0
Beethoven	128407-Sonate_No._31_2nd_Movement.mxl.csv	0	0	0	0	0	0	0	0	10	32	73	137	59	89	149	172	114	38	10	65	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beethoven	130035-Sonate_No._31_3rd_Movement.mxl.csv	0	0	0	0	0	0	3	76	135	108	295	488	595	483	314	384	466	346	167	43	90	62	13	3	3	0	0	0	0	0	0	0	0	0	0
Beethoven	137296-Sonate_No._32_1st_Movement.mxl.csv	0	0	0	0	0	8	0	12	32	64	220	455	477	266	528	618	649	295	128	152	203	93	1	2	1	0	0	0	0	0	0	0	0	0	0
Beethoven	140375-Sonate_No._32_2nd_Movement.mxl.csv	0	0	0	0	0	0	0	0	1	3	23	135	242	186	573	994	1653	1002	766	1100	641	108	93	136	56	21	0	0	0	0	0	0	0	0	0
Beethoven	33715-Sonate_No._14_Moonlight_3rd_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	21	111	332	500	280	386	950	1268	573	155	95	255	176	7	0	0	0	0	0
Beethoven	49144-Sonata_No._14_Moonlight_2nd_Movement.mxl.csv	0	0	0	0	0	0	0	0	9	66	87	78	53	41	66	34	10	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beethoven	49148-Sonate_No._8_Pathetique_2nd_Movement.mxl.csv	0	0	0	0	0	0	0	6	68	0	146	207	383	183	81	123	140	57	29	47	87	22	8	54	11	7	1	0	0	0	0	0	0	0	0
Beethoven	49217-Sonate_No._17_Tempest_3rd_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	25	67	32	118	315	443	287	325	569	803	397	99	59	221	103	12	0	0	3	0	0	0	0	0	0	0
Beethoven	53887-Sonata_No._27_1st_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	16	2	9	45	42	76	251	337	192	262	406	432	314	116	67	79	70	18	0	0	0	0	0	0	0	0
Beethoven	54474-Sonate_No._8_Pathetique_3rd_Movement.mxl.csv	0	0	0	0	0	0	0	0	3	8	44	175	306	181	285	419	422	304	51	57	161	32	4	0	0	5	0	0	0	0	0	0	0	0	0
Beethoven	54768-Sonata_No._27_2nd_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	0	1	10	11	5	44	69	59	91	403	581	857	558	367	468	345	120	40	38	3	0	0	0	0	0	0
Beethoven	55331-Sonate_No._1_1st_Movement.mxl.csv	0	0	0	0	0	0	0	11	6	20	150	179	161	168	254	358	190	48	17	93	41	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Beethoven	55332-Sonate_No._1_2nd_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	0	4	2	6	137	227	266	190	133	173	161	48	13	17	8	3	1	0	0	0	0	0	0	0	0	0
Beethoven	55335-Sonate_No._1_3rd_Movement.mxl.csv	0	0	0	0	0	0	0	1	0	2	38	56	27	83	88	112	78	28	62	41	18	2	2	2	0	0	0	0	0	0	0	0	0	0	0
Beethoven	55338-Sonate_No._1_4th_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	22	228	389	351	252	372	670	481	118	36	168	111	20	0	0	0	0	0	0	0	0	0	0	0	0	0
Beethoven	55352-Sonate_No._14_Moonlight_1st_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	35	21	99	136	112	163	201	228	87	10	15	62	5	0	0	0	0	0	0
Beethoven	55782-Sonate_No._20_1st_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	139	273	335	259	144	231	175	46	12	13	4	0	0	0	0	0	0	0	0	0
Beethoven	55882-Sonate_No._20_2nd_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	164	206	347	127	108	140	118	48	6	8	0	0	0	0	0	0	0	0	0	0
Beethoven	55983-Sonate_No._25_2nd_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	40	86	158	72	105	127	141	55	0	5	24	3	0	0	0	0	0	0	0	0	0	0	0	0
Beethoven	56080-Sonate_No._25_1st_Movement_.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	14	42	55	34	189	368	348	274	182	265	173	77	53	13	1	1	0	0	0	0	0	0	0	0
Beethoven	56162-Sonate_No._25_3rd_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	4	61	163	205	230	146	179	172	100	34	4	7	0	0	0	0	0	0	0	0	0	0
Beethoven	56458-Sonate_No._17_Tempest_2nd_Movement.mxl.csv	0	0	0	0	0	0	0	0	13	32	9	22	141	391	323	292	100	194	137	46	19	11	3	4	1	0	0	3	0	0	0	0	0	0	0
Beethoven	56997-Sonate_No._17_Tempest_1st_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	0	3	2	25	137	269	149	225	420	637	375	178	106	272	142	33	4	33	5	0	0	0	0	0	0	0
Beethoven	57318-Sonate_No._3_1st_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	0	12	127	94	99	426	664	784	673	389	518	404	248	123	38	41	6	12	0	0	0	0	0	0	0	0
Beethoven	57437-Sonate_No._3_2nd_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	4	0	14	77	119	79	176	235	278	152	95	110	110	40	7	11	4	0	0	0	0	0	0
Beethoven	57607-Sonate_No._3_3rd_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	2	20	35	25	20	69	200	188	127	103	147	129	52	13	20	7	2	1	1	0	0	0	0	0	0	0
Beethoven	60251-Sonate_No._3_4th_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	0	6	47	89	110	384	651	722	661	407	472	423	177	57	40	40	10	1	0	0	1	0	0	0	0	0
Beethoven	61042-Sonate_No._8Pathetique_1st_Movement.mxl.csv	0	0	0	0	0	0	0	0	3	88	109	448	555	381	497	739	686	379	166	165	182	113	37	0	8	0	0	0	0	0	0	0	0	0	0
Beethoven	61631-Sonate_No._19_1st_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	36	105	196	115	154	210	288	125	17	25	82	16	8	0	0	0	0	0	0	0	0	0	0	0
Beethoven	63013-Sonate_No._19_2nd_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	3	2	0	82	123	135	256	275	511	264	83	183	97	30	14	3	1	1	0	0	0	0	0	0	0	0
Beethoven	64273-Sonate_No._2_1st_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	0	28	81	64	104	169	244	210	299	414	504	343	175	177	227	82	10	2	1	0	0	0	0	0	0	0
Beethoven	64326-Sonate_No._2_2nd_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	9	19	29	25	137	265	310	146	113	168	145	86	12	7	7	0	0	0	0	0	0	0	0
Beethoven	64431-Sonate_No._2_3rd_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	33	27	61	90	110	82	24	40	70	39	13	5	0	12	0	0	0	0	0	0
Beethoven	65083-Sonate_No._2_4th_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	1	19	53	102	146	102	292	549	729	483	235	377	285	109	52	9	6	0	0	0	0	0	0	0
Beethoven	65535-Sonate_No._12_Funeral_March_1st_Movement.mxl.csv	0	0	0	0	0	0	28	32	40	33	256	663	911	347	279	394	310	102	46	21	18	10	1	0	0	0	0	0	0	0	0	0	0	0	0
Beethoven	65618-Sonate_No._12_Funeral_March_2nd_Movement.mxl.csv	0	0	0	0	0	0	0	2	3	24	100	114	71	103	70	99	84	20	17	39	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beethoven	65664-Sonate_No._12_Funeral_March_3rd_Movement.mxl.csv	0	0	0	0	0	0	19	41	139	39	107	277	397	133	36	55	89	106	28	44	72	152	34	0	0	20	0	0	0	0	0	0	0	0	0
Beethoven	65794-Sonate_No._12_Funeral_March_4th_Movement.mxl.csv	0	0	0	0	0	0	0	12	3	2	146	270	430	340	202	296	313	145	28	42	28	5	0	0	0	0	0	0	0	0	0	0	0	0	0
Beethoven	65999-Sonate_No._30_1st_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	13	2	13	114	224	317	211	147	246	216	80	33	24	29	5	0	0	0	0	0
Beethoven	66095-Sonate_No._30_2nd_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	0	1	3	6	15	34	122	196	102	128	208	332	230	61	17	58	43	4	0	0	0	0	0	0	0	0
Beethoven	66291-Sonate_No._30_3rd_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	16	14	54	57	72	493	633	1452	572	1038	544	421	107	62	20	53	4	0	0	0	0	0
Beethoven	69303-Sonate_No._5_1st_Movement.mxl.csv	0	0	0	0	0	0	0	0	10	30	49	151	294	198	279	380	370	184	55	62	108	18	1	0	0	0	1	0	0	0	0	0	0	0	0
Beethoven	70771-Sonate_No._5_3rd_Movement.mxl.csv	0	0	0	0	0	0	0	0	4	22	24	219	259	138	218	364	308	181	46	75	169	34	11	0	1	0	0	0	0	0	0	0	0	0	0
Beethoven	72613-Sonate_No._21_Waldstein_1st_Movement.mxl.csv	0	0	0	0	0	0	0	0	9	33	88	159	187	232	611	928	876	638	649	818	813	274	144	239	181	45	3	22	6	2	0	0	0	0	0
Beethoven	72802-Sonate_No._21_Waldstein_2nd_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	0	4	13	0	29	102	72	49	40	44	52	66	11	5	14	15	2	0	0	0	0	0	0	0	0	0
Beethoven	74131-Sonate_No._21_Waldstein_3rd_Movement.mxl.csv	0	0	0	0	0	0	0	0	8	47	160	290	292	130	683	1233	1760	831	827	736	609	105	21	33	26	6	0	0	0	0	0	0	0	0	0
Beethoven	78190-Sonate_No._16_1st_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	9	50	66	126	303	511	775	396	267	469	507	142	42	61	68	25	2	0	0	0	0	0	0	0
Beethoven	78473-Sonate_No._16_2nd_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	0	109	175	175	176	536	953	892	733	309	550	336	97	65	21	23	4	0	0	0	0	0	0	0	0	0
Beethoven	80008-Sonate_No._16_3rd_Movement.mxl.csv	0	0	0	0	0	0	0	0	0	0	10	35	146	94	93	301	763	1028	481	324	448	288	209	42	18	15	13	0	0	0	0	0	0	0	0
Beethoven	80461-Sonate_No._23_Appassionata_1st_Movement.mxl.csv	0	0	0	0	0	0	12	123	94	186	679	887	544	567	770	1214	671	161	184	519	144	64	28	48	18	13	1	0	0	0	0	0	0	0	0
Beethoven	80521-Sonate_No._23_Appassionata_2nd_Movement.mxl.csv	0	0	0	0	0	0	3	0	0	205	307	373	188	85	194	138	24	0	10	17	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beethoven	81183-Sonate_No._23_Appassionata_3rd_Movement.mxl.csv	0	0	0	0	0	0	0	0	23	168	329	597	276	471	816	1116	498	106	136	264	123	17	0	0	0	0	0	0	0	0	0	0	0	0	0
Beethoven	Beethoven_Ludwig_van_-_6_Lieder_Op.48_No.1_-_Bitten.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	13	6	37	111	112	53	38	37	54	14	0	5	0	0	0	0	0	0	0
Beethoven	Beethoven_Ludwig_van_-_6_Lieder_Op.48_No.2_-_Die_Liebe_des_Nachsten.mxl.csv	0	0	0	0	0	0	0	0	2	13	0	47	52	63	37	39	31	28	15	4	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0
Beethoven	Beethoven_Ludwig_van_-_6_Lieder_Op.48_No.3_-_Vom_Tode.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	40	34	31	23	29	85	91	21	0	31	21	10	0	0	0	0	0	0	0
Beethoven	Beethoven_Ludwig_van_-_6_Lieder_Op.48_No.4_-_Die_Ehre_Gottes_aus_der_Natur.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	10	66	47	60	125	183	68	25	77	43	9	4	2	0	0	0	0	0	0	0	0	0	0	0
Beethoven	Beethoven_Ludwig_van_-_6_Lieder_Op.48_No.5_-_Gottes_Macht_und_Vorsehung.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	38	36	28	16	23	26	3	0	5	0	0	0	0	0	0	0	0	0	0	0
Beethoven	Beethoven_Ludwig_van_-_6_Lieder_Op.48_No.6_-_Busslied.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	1	35	82	54	188	331	421	317	147	174	143	65	23	2	1	0	0	0	0	0	0	0
Liszt	2603256-Liszt_-_Transcendental_Etude_No._1_Preludio.mxl.csv	0	0	0	0	0	0	0	0	0	2	7	15	2	24	56	127	98	40	59	104	39	9	8	10	7	5	0	0	0	0	0	0	0	0	0
Liszt	2603271-Liszt_-_Transcendental_Etude_No._2_Molto_Vivace.mxl.csv	0	0	0	0	0	3	2	0	3	12	16	35	47	138	246	290	53	305	440	508	245	76	54	100	69	5	7	0	0	0	0	0	0	0	0
Liszt	2603286-Liszt_-_Transcendental_Etude_No._3_Paysage.mxl.csv	0	0	0	0	0	10	2	3	10	36	109	66	72	168	519	243	124	173	279	115	42	13	20	14	1	0	0	0	0	0	0	0	0	0	0
Liszt	2603291-Liszt_-_Transcendental_Etude_No._4_Mazeppa.mxl.csv	0	0	0	0	0	0	0	7	22	53	74	148	232	684	570	330	617	1067	915	722	387	409	508	250	131	55	35	53	6	11	0	0	0	1	0
Liszt	2603306-Liszt_-_Transcendental_Etude_No._5_Feux_Follets.mxl.csv	0	0	0	0	0	0	0	12	85	273	94	133	319	459	527	296	243	475	376	242	222	166	208	176	51	54	102	38	7	0	2	0	0	0	0
Liszt	2603316-Liszt_-_Transcendental_Etude_No._6_Vision.mxl.csv	0	0	0	0	0	0	0	0	26	123	66	56	251	372	85	156	581	691	231	126	391	276	165	18	8	45	26	0	0	0	0	0	0	0	0
Liszt	2603321-Liszt_-_Transcendental_Etude_No._7_Eroica.mxl.csv	0	0	0	0	0	0	4	15	129	148	225	297	376	393	296	225	163	156	130	137	113	88	56	42	45	15	32	6	5	7	0	0	0	0	0
Liszt	2603331-Liszt_-_Transcendental_Etude_No._8_Wilde_Jagd.mxl.csv	0	0	0	0	0	0	19	32	113	126	235	420	519	540	518	734	829	537	321	407	403	212	107	62	91	17	10	8	4	0	0	0	0	0	0
Liszt	2603341-Liszt_-_Transcendental_Etude_No._9_Ricordanza.mxl.csv	0	0	0	0	0	2	14	161	47	125	519	585	655	541	413	446	366	220	156	170	163	73	62	49	93	22	13	6	9	1	2	0	0	0	0
Liszt	2603361-Liszt_-_Transcendental_Etude_No._10_Allegro_Agitato_Molto.mxl.csv	0	0	0	0	4	4	14	32	45	149	426	429	287	341	602	498	282	160	142	226	259	56	26	66	40	14	20	11	10	7	0	0	0	0	0
Liszt	2603376-Liszt_-_Transcendental_Etude_No._11_Harmonies_du_Soir.mxl.csv	0	0	0	0	3	62	200	101	63	430	637	620	374	286	402	402	256	168	219	283	319	231	80	98	85	41	13	7	7	3	0	0	0	0	0
Liszt	2603416-Liszt_-_Transcendental_Etude_No._12_Chasse_Neige.mxl.csv	0	0	0	0	0	3	81	13	59	489	651	250	497	620	647	548	176	134	406	376	206	81	35	134	54	58	31	11	28	0	12	0	0	0	0
