,filepath,qpm,time_sign_num,time_sign_den,measure_no,no_accs,mode,key_area,type,note_name,tpc,step,acc,octave,pitch,pitch_class,duration,onset,onset_seconds
0,data/rosamunde.musicxml,120,3,4,1,-3,major,0,note,C4,C,C,0,4,60,0,0.75,0.0,0.0
1,data/rosamunde.musicxml,120,3,4,2,-3,major,0,note,Eb4,Eb,E,-1,4,63,3,0.75,1.0,1.5
2,data/rosamunde.musicxml,120,3,4,3,-3,major,0,note,Ab3,Ab,A,-1,3,56,8,0.75,2.0,3.0
3,data/rosamunde.musicxml,120,3,4,3,-3,major,0,note,C4,C,C,0,4,60,0,0.75,2.0,3.0
4,data/rosamunde.musicxml,120,3,4,3,-3,major,0,note,Eb4,Eb,E,-1,4,63,3,0.75,2.0,3.0
5,data/rosamunde.musicxml,120,3,4,3,-3,major,0,note,Gb4,Gb,G,-1,4,66,6,0.75,2.0,3.0
6,data/rosamunde.musicxml,120,3,4,4,-3,major,0,note,Db4,Db,D,-1,4,61,1,0.75,3.0,4.5
7,data/rosamunde.musicxml,120,3,4,5,-3,major,0,note,F4,F,F,0,4,65,5,0.75,4.0,6.0
8,data/rosamunde.musicxml,120,3,4,6,-3,major,0,note,G4,G,G,0,4,67,7,0.75,5.0,7.5
9,data/rosamunde.musicxml,120,3,4,6,-3,major,0,note,C5,C,C,0,5,72,0,0.75,5.0,7.5
10,data/rosamunde.musicxml,120,3,4,6,-3,major,0,note,Eb5,Eb,E,-1,5,75,3,0.75,5.0,7.5
11,data/rosamunde.musicxml,120,3,4,7,-3,major,0,note,G4,G,G,0,4,67,7,0.75,6.0,9.0
12,data/rosamunde.musicxml,120,3,4,7,-3,major,0,note,B4,B,B,0,4,71,11,0.75,6.0,9.0
13,data/rosamunde.musicxml,120,3,4,7,-3,major,0,note,D5,D,D,0,5,74,2,0.75,6.0,9.0
14,data/rosamunde.musicxml,120,3,4,8,-3,major,0,note,C4,C,C,0,4,60,0,0.75,7.0,10.5
15,data/rosamunde.musicxml,120,3,4,8,-3,major,0,note,Eb4,Eb,E,-1,4,63,3,0.75,7.0,10.5
16,data/rosamunde.musicxml,120,3,4,8,-3,major,0,note,G4,G,G,0,4,67,7,0.75,7.0,10.5
17,data/rosamunde.musicxml,120,3,4,9,-3,major,0,note,C4,C,C,0,4,60,0,0.75,8.0,12.0
18,data/rosamunde.musicxml,120,3,4,9,-3,major,0,note,Eb4,Eb,E,-1,4,63,3,0.75,8.0,12.0
19,data/rosamunde.musicxml,120,3,4,9,-3,major,0,note,G4,G,G,0,4,67,7,0.75,8.0,12.0
20,data/rosamunde.musicxml,120,3,4,10,-3,major,0,note,G3,G,G,0,3,55,7,0.75,9.0,13.5
21,data/rosamunde.musicxml,120,3,4,10,-3,major,0,note,B3,B,B,0,3,59,11,0.75,9.0,13.5
22,data/rosamunde.musicxml,120,3,4,10,-3,major,0,note,D4,D,D,0,4,62,2,0.75,9.0,13.5
23,data/rosamunde.musicxml,120,3,4,11,-3,major,0,note,G3,G,G,0,3,55,7,0.75,10.0,15.0
24,data/rosamunde.musicxml,120,3,4,11,-3,major,0,note,B3,B,B,0,3,59,11,0.75,10.0,15.0
25,data/rosamunde.musicxml,120,3,4,11,-3,major,0,note,D4,D,D,0,4,62,2,0.75,10.0,15.0
26,data/rosamunde.musicxml,120,3,4,12,-3,major,0,note,Eb4,Eb,E,-1,4,63,3,0.75,11.0,16.5
27,data/rosamunde.musicxml,120,3,4,12,-3,major,0,note,G4,G,G,0,4,67,7,0.75,11.0,16.5
28,data/rosamunde.musicxml,120,3,4,12,-3,major,0,note,Bb4,Bb,B,-1,4,70,10,0.75,11.0,16.5
29,data/rosamunde.musicxml,120,3,4,13,-3,major,0,note,Eb4,Eb,E,-1,4,63,3,0.5,12.0,18.0
30,data/rosamunde.musicxml,120,3,4,13,-3,major,0,note,G4,G,G,0,4,67,7,0.5,12.0,18.0
31,data/rosamunde.musicxml,120,3,4,13,-3,major,0,note,Bb4,Bb,B,-1,4,70,10,0.5,12.0,18.0
32,data/rosamunde.musicxml,120,3,4,13,-3,major,0,note,Eb4,Eb,E,-1,4,63,3,0.25,12.666666666666666,19.0
33,data/rosamunde.musicxml,120,3,4,13,-3,major,0,note,G4,G,G,0,4,67,7,0.25,12.666666666666666,19.0
34,data/rosamunde.musicxml,120,3,4,13,-3,major,0,note,Bb4,Bb,B,-1,4,70,10,0.25,12.666666666666666,19.0
35,data/rosamunde.musicxml,120,3,4,13,-3,major,0,note,Db5,Db,D,-1,5,73,1,0.25,12.666666666666666,19.0
36,data/rosamunde.musicxml,120,3,4,14,-3,major,0,note,Ab4,Ab,A,-1,4,68,8,0.25,13.0,19.5
37,data/rosamunde.musicxml,120,3,4,14,-3,major,0,note,C5,C,C,0,5,72,0,0.25,13.0,19.5
38,data/rosamunde.musicxml,120,3,4,14,-3,major,0,note,Eb5,Eb,E,-1,5,75,3,0.25,13.0,19.5
39,data/rosamunde.musicxml,120,3,4,14,-3,major,0,note,Bb4,Bb,B,-1,4,70,10,0.25,13.333333333333332,20.0
40,data/rosamunde.musicxml,120,3,4,14,-3,major,0,note,Eb5,Eb,E,-1,5,75,3,0.25,13.333333333333332,20.0
41,data/rosamunde.musicxml,120,3,4,14,-3,major,0,note,G5,G,G,0,5,79,7,0.25,13.333333333333332,20.0
42,data/rosamunde.musicxml,120,3,4,14,-3,major,0,note,Bb4,Bb,B,-1,4,70,10,0.25,13.666666666666666,20.5
43,data/rosamunde.musicxml,120,3,4,14,-3,major,0,note,D5,D,D,0,5,74,2,0.25,13.666666666666666,20.5
44,data/rosamunde.musicxml,120,3,4,14,-3,major,0,note,F5,F,F,0,5,77,5,0.25,13.666666666666666,20.5
45,data/rosamunde.musicxml,120,3,4,15,-3,major,0,note,Eb4,Eb,E,-1,4,63,3,0.75,14.0,21.0
46,data/rosamunde.musicxml,120,3,4,15,-3,major,0,note,G4,G,G,0,4,67,7,0.75,14.0,21.0
47,data/rosamunde.musicxml,120,3,4,15,-3,major,0,note,Bb4,Bb,B,-1,4,70,10,0.75,14.0,21.0
48,data/rosamunde.musicxml,120,3,4,16,-3,major,0,note,Ab4,Ab,A,-1,4,68,8,0.25,15.0,22.5
49,data/rosamunde.musicxml,120,3,4,16,-3,major,0,note,C5,C,C,0,5,72,0,0.25,15.0,22.5
50,data/rosamunde.musicxml,120,3,4,16,-3,major,0,note,Eb5,Eb,E,-1,5,75,3,0.25,15.0,22.5
51,data/rosamunde.musicxml,120,3,4,16,-3,major,0,note,Bb4,Bb,B,-1,4,70,10,0.25,15.333333333333332,23.0
52,data/rosamunde.musicxml,120,3,4,16,-3,major,0,note,Eb5,Eb,E,-1,5,75,3,0.25,15.333333333333332,23.0
53,data/rosamunde.musicxml,120,3,4,16,-3,major,0,note,G5,G,G,0,5,79,7,0.25,15.333333333333332,23.0
54,data/rosamunde.musicxml,120,3,4,16,-3,major,0,note,Bb4,Bb,B,-1,4,70,10,0.25,15.666666666666666,23.5
55,data/rosamunde.musicxml,120,3,4,16,-3,major,0,note,D5,D,D,0,5,74,2,0.25,15.666666666666666,23.5
56,data/rosamunde.musicxml,120,3,4,16,-3,major,0,note,F5,F,F,0,5,77,5,0.25,15.666666666666666,23.5
57,data/rosamunde.musicxml,120,3,4,17,-3,major,0,note,Eb4,Eb,E,-1,4,63,3,0.75,16.0,24.0
58,data/rosamunde.musicxml,120,3,4,17,-3,major,0,note,G4,G,G,0,4,67,7,0.75,16.0,24.0
59,data/rosamunde.musicxml,120,3,4,17,-3,major,0,note,Bb4,Bb,B,-1,4,70,10,0.75,16.0,24.0
60,data/rosamunde.musicxml,120,3,4,18,-3,major,0,note,Eb4,Eb,E,-1,4,63,3,0.25,17.0,25.5
61,data/rosamunde.musicxml,120,3,4,18,-3,major,0,note,Gb4,Gb,G,-1,4,66,6,0.25,17.0,25.5
62,data/rosamunde.musicxml,120,3,4,18,-3,major,0,note,Bb4,Bb,B,-1,4,70,10,0.25,17.0,25.5
63,data/rosamunde.musicxml,120,3,4,18,-3,major,0,note,Eb4,Eb,E,-1,4,63,3,0.25,17.333333333333332,26.0
64,data/rosamunde.musicxml,120,3,4,18,-3,major,0,note,Gb4,Gb,G,-1,4,66,6,0.25,17.333333333333332,26.0
65,data/rosamunde.musicxml,120,3,4,18,-3,major,0,note,Bb4,Bb,B,-1,4,70,10,0.25,17.333333333333332,26.0
66,data/rosamunde.musicxml,120,3,4,18,-3,major,0,note,D4,D,D,0,4,62,2,0.25,17.666666666666664,26.499999999999996
67,data/rosamunde.musicxml,120,3,4,18,-3,major,0,note,Gb4,Gb,G,-1,4,66,6,0.25,17.666666666666664,26.499999999999996
68,data/rosamunde.musicxml,120,3,4,18,-3,major,0,note,Bb4,Bb,B,-1,4,70,10,0.25,17.666666666666664,26.499999999999996
69,data/rosamunde.musicxml,120,3,4,19,-3,major,0,note,Db4,Db,D,-1,4,61,1,0.75,18.0,27.0
70,data/rosamunde.musicxml,120,3,4,19,-3,major,0,note,Gb4,Gb,G,-1,4,66,6,0.75,18.0,27.0
71,data/rosamunde.musicxml,120,3,4,19,-3,major,0,note,Bb4,Bb,B,-1,4,70,10,0.75,18.0,27.0
72,data/rosamunde.musicxml,120,3,4,20,-3,major,0,note,Db4,Db,D,-1,4,61,1,0.75,19.0,28.5
73,data/rosamunde.musicxml,120,3,4,20,-3,major,0,note,Gb4,Gb,G,-1,4,66,6,0.75,19.0,28.5
74,data/rosamunde.musicxml,120,3,4,20,-3,major,0,note,Bb4,Bb,B,-1,4,70,10,0.75,19.0,28.5
75,data/rosamunde.musicxml,120,3,4,21,-3,major,0,note,Db4,Db,D,-1,4,61,1,0.75,20.0,30.0
76,data/rosamunde.musicxml,120,3,4,21,-3,major,0,note,Gb4,Gb,G,-1,4,66,6,0.75,20.0,30.0
77,data/rosamunde.musicxml,120,3,4,21,-3,major,0,note,Bb4,Bb,B,-1,4,70,10,0.75,20.0,30.0
78,data/rosamunde.musicxml,120,3,4,22,-3,major,0,note,Db4,Db,D,-1,4,61,1,0.75,21.0,31.5
79,data/rosamunde.musicxml,120,3,4,22,-3,major,0,note,F4,F,F,0,4,65,5,0.75,21.0,31.5
80,data/rosamunde.musicxml,120,3,4,22,-3,major,0,note,Ab4,Ab,A,-1,4,68,8,0.75,21.0,31.5
81,data/rosamunde.musicxml,120,3,4,22,-3,major,0,note,Cb5,Cb,C,-1,5,83,11,0.75,21.0,31.5
82,data/rosamunde.musicxml,120,3,4,23,-3,major,0,note,Gb4,Gb,G,-1,4,66,6,0.75,22.0,33.0
83,data/rosamunde.musicxml,120,3,4,23,-3,major,0,note,Bb4,Bb,B,-1,4,70,10,0.75,22.0,33.0
84,data/rosamunde.musicxml,120,3,4,23,-3,major,0,note,Db5,Db,D,-1,5,73,1,0.75,22.0,33.0
85,data/rosamunde.musicxml,120,3,4,24,-3,major,0,note,Gb4,Gb,G,-1,4,66,6,0.75,23.0,34.5
86,data/rosamunde.musicxml,120,3,4,24,-3,major,0,note,Bb4,Bb,B,-1,4,70,10,0.75,23.0,34.5
87,data/rosamunde.musicxml,120,3,4,24,-3,major,0,note,Db5,Db,D,-1,5,73,1,0.75,23.0,34.5
88,data/rosamunde.musicxml,120,3,4,25,-3,major,0,note,Db4,Db,D,-1,4,61,1,0.75,24.0,36.0
89,data/rosamunde.musicxml,120,3,4,25,-3,major,0,note,F4,F,F,0,4,65,5,0.75,24.0,36.0
90,data/rosamunde.musicxml,120,3,4,25,-3,major,0,note,Ab4,Ab,A,-1,4,68,8,0.75,24.0,36.0
91,data/rosamunde.musicxml,120,3,4,25,-3,major,0,note,Cb5,Cb,C,-1,5,83,11,0.75,24.0,36.0
92,data/rosamunde.musicxml,120,3,4,26,-3,major,0,note,Gb4,Gb,G,-1,4,66,6,0.75,25.0,37.5
93,data/rosamunde.musicxml,120,3,4,26,-3,major,0,note,Bb4,Bb,B,-1,4,70,10,0.75,25.0,37.5
94,data/rosamunde.musicxml,120,3,4,26,-3,major,0,note,Db5,Db,D,-1,5,73,1,0.75,25.0,37.5
95,data/rosamunde.musicxml,120,3,4,27,-3,major,0,note,Gb4,Gb,G,-1,4,66,6,0.75,26.0,39.0
96,data/rosamunde.musicxml,120,3,4,27,-3,major,0,note,Bb4,Bb,B,-1,4,70,10,0.75,26.0,39.0
97,data/rosamunde.musicxml,120,3,4,27,-3,major,0,note,Db5,Db,D,-1,5,73,1,0.75,26.0,39.0
98,data/rosamunde.musicxml,120,3,4,28,-3,major,0,note,F#4,F#,F,1,4,66,6,0.25,27.0,40.5
99,data/rosamunde.musicxml,120,3,4,28,-3,major,0,note,A4,A,A,0,4,69,9,0.25,27.0,40.5
100,data/rosamunde.musicxml,120,3,4,28,-3,major,0,note,C#5,C#,C,1,5,73,1,0.25,27.0,40.5
101,data/rosamunde.musicxml,120,3,4,28,-3,major,0,note,F#4,F#,F,1,4,66,6,0.25,27.333333333333332,41.0
102,data/rosamunde.musicxml,120,3,4,28,-3,major,0,note,A4,A,A,0,4,69,9,0.25,27.333333333333332,41.0
103,data/rosamunde.musicxml,120,3,4,28,-3,major,0,note,C#5,C#,C,1,5,73,1,0.25,27.333333333333332,41.0
104,data/rosamunde.musicxml,120,3,4,28,-3,major,0,note,F4,F,F,0,4,65,5,0.25,27.666666666666664,41.5
105,data/rosamunde.musicxml,120,3,4,28,-3,major,0,note,A4,A,A,0,4,69,9,0.25,27.666666666666664,41.5
106,data/rosamunde.musicxml,120,3,4,28,-3,major,0,note,C#5,C#,C,1,5,73,1,0.25,27.666666666666664,41.5
107,data/rosamunde.musicxml,120,3,4,29,-3,major,0,note,E4,E,E,0,4,64,4,0.75,28.0,42.0
108,data/rosamunde.musicxml,120,3,4,29,-3,major,0,note,A4,A,A,0,4,69,9,0.75,28.0,42.0
109,data/rosamunde.musicxml,120,3,4,29,-3,major,0,note,C#5,C#,C,1,5,73,1,0.75,28.0,42.0
110,data/rosamunde.musicxml,120,3,4,30,-3,major,0,note,E4,E,E,0,4,64,4,0.75,29.0,43.5
111,data/rosamunde.musicxml,120,3,4,30,-3,major,0,note,A4,A,A,0,4,69,9,0.75,29.0,43.5
112,data/rosamunde.musicxml,120,3,4,30,-3,major,0,note,C#5,C#,C,1,5,73,1,0.75,29.0,43.5
113,data/rosamunde.musicxml,120,3,4,31,-3,major,0,note,E4,E,E,0,4,64,4,0.25,30.0,45.0
114,data/rosamunde.musicxml,120,3,4,31,-3,major,0,note,A4,A,A,0,4,69,9,0.25,30.0,45.0
115,data/rosamunde.musicxml,120,3,4,31,-3,major,0,note,C5,C,C,0,5,72,0,0.25,30.0,45.0
116,data/rosamunde.musicxml,120,3,4,31,-3,major,0,note,E4,E,E,0,4,64,4,0.25,30.333333333333332,45.5
117,data/rosamunde.musicxml,120,3,4,31,-3,major,0,note,A4,A,A,0,4,69,9,0.25,30.333333333333332,45.5
118,data/rosamunde.musicxml,120,3,4,31,-3,major,0,note,C5,C,C,0,5,72,0,0.25,30.333333333333332,45.5
119,data/rosamunde.musicxml,120,3,4,31,-3,major,0,note,E4,E,E,0,4,64,4,0.25,30.666666666666664,46.0
120,data/rosamunde.musicxml,120,3,4,31,-3,major,0,note,Ab4,Ab,A,-1,4,68,8,0.25,30.666666666666664,46.0
121,data/rosamunde.musicxml,120,3,4,31,-3,major,0,note,C5,C,C,0,5,72,0,0.25,30.666666666666664,46.0
122,data/rosamunde.musicxml,120,3,4,32,-3,major,0,note,G4,G,G,0,4,67,7,0.75,31.0,46.5
123,data/rosamunde.musicxml,120,3,4,32,-3,major,0,note,C5,C,C,0,5,72,0,0.75,31.0,46.5
124,data/rosamunde.musicxml,120,3,4,32,-3,major,0,note,E5,E,E,0,5,76,4,0.75,31.0,46.5
125,data/rosamunde.musicxml,120,3,4,33,-3,major,0,note,Ab4,Ab,A,-1,4,68,8,0.75,32.0,48.0
126,data/rosamunde.musicxml,120,3,4,33,-3,major,0,note,C5,C,C,0,5,72,0,0.75,32.0,48.0
127,data/rosamunde.musicxml,120,3,4,33,-3,major,0,note,Eb5,Eb,E,-1,5,75,3,0.75,32.0,48.0
128,data/rosamunde.musicxml,120,3,4,33,-3,major,0,note,F#5,F#,F,1,5,78,6,0.75,32.0,48.0
129,data/rosamunde.musicxml,120,3,4,34,-3,major,0,note,Ab4,Ab,A,-1,4,68,8,0.75,33.0,49.5
130,data/rosamunde.musicxml,120,3,4,34,-3,major,0,note,C5,C,C,0,5,72,0,0.75,33.0,49.5
131,data/rosamunde.musicxml,120,3,4,34,-3,major,0,note,Eb5,Eb,E,-1,5,75,3,0.75,33.0,49.5
132,data/rosamunde.musicxml,120,3,4,34,-3,major,0,note,F#5,F#,F,1,5,78,6,0.75,33.0,49.5
133,data/rosamunde.musicxml,120,3,4,35,-3,major,0,note,Ab4,Ab,A,-1,4,68,8,0.75,34.0,51.0
134,data/rosamunde.musicxml,120,3,4,35,-3,major,0,note,C5,C,C,0,5,72,0,0.75,34.0,51.0
135,data/rosamunde.musicxml,120,3,4,35,-3,major,0,note,Eb5,Eb,E,-1,5,75,3,0.75,34.0,51.0
136,data/rosamunde.musicxml,120,3,4,35,-3,major,0,note,F#5,F#,F,1,5,78,6,0.75,34.0,51.0
137,data/rosamunde.musicxml,120,3,4,36,-3,major,0,note,G4,G,G,0,4,67,7,0.75,35.0,52.5
138,data/rosamunde.musicxml,120,3,4,36,-3,major,0,note,B4,B,B,0,4,71,11,0.75,35.0,52.5
139,data/rosamunde.musicxml,120,3,4,36,-3,major,0,note,D5,D,D,0,5,74,2,0.75,35.0,52.5
140,data/rosamunde.musicxml,120,3,4,36,-3,major,0,note,G5,G,G,0,5,79,7,0.75,35.0,52.5
141,data/rosamunde.musicxml,120,3,4,37,-3,major,0,note,G4,G,G,0,4,67,7,0.75,36.0,54.0
142,data/rosamunde.musicxml,120,3,4,37,-3,major,0,note,B4,B,B,0,4,71,11,0.75,36.0,54.0
143,data/rosamunde.musicxml,120,3,4,37,-3,major,0,note,D5,D,D,0,5,74,2,0.75,36.0,54.0
144,data/rosamunde.musicxml,120,3,4,37,-3,major,0,note,G5,G,G,0,5,79,7,0.75,36.0,54.0
145,data/rosamunde.musicxml,120,3,4,38,-3,major,0,note,G4,G,G,0,4,67,7,0.75,37.0,55.5
146,data/rosamunde.musicxml,120,3,4,38,-3,major,0,note,B4,B,B,0,4,71,11,0.75,37.0,55.5
147,data/rosamunde.musicxml,120,3,4,38,-3,major,0,note,D5,D,D,0,5,74,2,0.75,37.0,55.5
148,data/rosamunde.musicxml,120,3,4,38,-3,major,0,note,G5,G,G,0,5,79,7,0.75,37.0,55.5
149,data/rosamunde.musicxml,120,3,4,39,-3,major,0,note,G4,G,G,0,4,67,7,0.75,38.0,57.0
150,data/rosamunde.musicxml,120,3,4,39,-3,major,0,note,B4,B,B,0,4,71,11,0.75,38.0,57.0
151,data/rosamunde.musicxml,120,3,4,39,-3,major,0,note,D5,D,D,0,5,74,2,0.75,38.0,57.0
152,data/rosamunde.musicxml,120,3,4,39,-3,major,0,note,G5,G,G,0,5,79,7,0.75,38.0,57.0
153,data/rosamunde.musicxml,120,3,4,40,-3,major,0,rest,,,,,,,,0.25,39.0,58.5
154,data/rosamunde.musicxml,120,3,4,41,-3,major,0,rest,,,,,,,,0.25,40.0,60.0
155,data/rosamunde.musicxml,120,3,4,42,-3,major,0,rest,,,,,,,,0.25,41.0,61.5
156,data/rosamunde.musicxml,120,3,4,43,-3,major,0,rest,,,,,,,,0.25,42.0,63.0
